epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,295.453,1.49297,1.84428,1.40385,0.70368,0.47339,0.50369,0.25971,1.46079,1.41939,1.36813,0.00332983,0.00332983,0.00332983
